"CLIENT","PURCHASEORDERID","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NOTEID","PARTNER_PARTNERID","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","APPROVALSTATUS","CONFIRMSTATUS","ORDERINGSTATUS","INVOICINGSTATUS"
"100","02BD2137-0890-1EEA-A6C2-BB606A6487FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150611","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150611","","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","EUR","2990.47 ","2513.00 ","477.47 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A64A7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150612","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150612","","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","EUR","9399.81 ","7899.00 ","1500.81 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A64C7FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150613","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150613","","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","EUR","2191.74 ","1841.80 ","349.94 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A64E7FB","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150614","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150614","","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","EUR","6379.59 ","5361.00 ","1018.59 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6507FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150615","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150615","","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","EUR","4704.66 ","3953.50 ","751.16 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6527FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150616","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150616","","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","EUR","3320.10 ","2790.00 ","530.10 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6547FB","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150617","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150617","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","11951.17 ","10043.00 ","1908.17 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6567FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150618","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150618","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","19844.44 ","16676.00 ","3168.44 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6587FB","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150619","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150619","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","6676.50 ","5610.50 ","1066.00 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A65A7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150620","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150620","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","4589.84 ","3857.00 ","732.84 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A65C7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150621","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150621","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","1335.78 ","1122.50 ","213.28 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A65E7FB","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150622","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150622","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","1552.36 ","1304.50 ","247.86 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6607FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150623","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150623","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","5854.80 ","4920.00 ","934.80 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6627FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150624","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150624","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","1123.71 ","944.30 ","179.41 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6647FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150625","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150625","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","7225.68 ","6072.00 ","1153.68 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6667FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150626","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150626","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","4312.56 ","3624.00 ","688.56 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6687FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150627","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150627","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","9174.90 ","7710.00 ","1464.90 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A66A7FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150628","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150628","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","604.04 ","507.60 ","96.44 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A66C7FB","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150629","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150629","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","9534.88 ","8012.50 ","1522.38 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A66E7FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150630","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150630","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","4606.50 ","3871.00 ","735.50 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6707FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150701","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150701","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","1984.93 ","1668.00 ","316.93 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6727FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150702","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150702","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","1941.50 ","1631.50 ","310.00 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6747FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150703","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150703","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","404.12 ","339.60 ","64.52 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6767FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150704","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150704","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","956.76 ","804.00 ","152.76 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6787FB","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150705","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150705","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","7247.10 ","6090.00 ","1157.10 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A67A7FB","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150706","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150706","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","12880.56 ","10824.00 ","2056.56 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A67C7FB","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150707","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150707","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","9761.57 ","8203.00 ","1558.57 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A67E7FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150708","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150708","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","1896.86 ","1594.00 ","302.86 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6807FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150709","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150709","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","1972.43 ","1657.50 ","314.93 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6827FB","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150710","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150710","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","782.43 ","657.50 ","124.93 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6847FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150711","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150711","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","9528.94 ","8007.50 ","1521.44 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6867FB","02BD2137-0890-1EEA-A6C2-BB55C197C7FB","20150712","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150712","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","12042.80 ","10120.00 ","1922.80 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6887FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150713","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150713","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","12042.80 ","10120.00 ","1922.80 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A68A7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150714","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150714","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","7663.60 ","6440.00 ","1223.60 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A68C7FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150715","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150715","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","790.77 ","664.50 ","126.27 ","P","A","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A68E7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150716","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150716","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","635.22 ","533.80 ","101.42 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6907FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150717","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150717","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","4606.50 ","3871.00 ","735.50 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6927FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150718","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150718","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","484.21 ","406.90 ","77.31 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6947FB","02BD2137-0890-1EEA-A6C2-BB55C19867FB","20150719","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150719","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","4606.50 ","3871.00 ","735.50 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6967FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150720","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150720","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","10053.12 ","8448.00 ","1605.12 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6987FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150721","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150721","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","2206.26 ","1854.00 ","352.26 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A69A7FB","02BD2137-0890-1EEA-A6C2-BB55C19AC7FB","20150722","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150722","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","17885.70 ","15030.00 ","2855.70 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A69C7FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150723","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150723","","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","EUR","4379.20 ","3680.00 ","699.20 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A69E7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150724","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150724","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","8587.05 ","7216.00 ","1371.05 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6A07FB","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150725","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150725","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","5255.64 ","4416.50 ","839.14 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6A27FB","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150726","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150726","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","3932.37 ","3304.50 ","627.87 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6A47FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150727","02BD2137-0890-1EEA-A6C2-BB55C19787FB","20150727","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","1755.26 ","1475.00 ","280.26 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6A67FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150728","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150728","","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","EUR","350.93 ","294.90 ","56.03 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6A87FB","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150729","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150729","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","3577.14 ","3006.00 ","571.14 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6AA7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150730","02BD2137-0890-1EEA-A6C2-BB55C199C7FB","20150730","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","4765.96 ","4005.00 ","760.96 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6AC7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150731","02BD2137-0890-1EEA-A6C2-BB55C19AE7FB","20150731","","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","EUR","5798.87 ","4873.00 ","925.87 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6AE7FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150801","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150801","","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","EUR","9761.57 ","8203.00 ","1558.57 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6B07FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150802","02BD2137-0890-1EEA-A6C2-BB55C198C7FB","20150802","","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","EUR","1896.86 ","1594.00 ","302.86 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6B27FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150803","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150803","","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","EUR","583.70 ","490.50 ","93.20 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6B47FB","02BD2137-0890-1EEA-A6C2-BB55C197E7FB","20150804","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150804","","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","EUR","2634.07 ","2213.50 ","420.57 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6B67FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150805","02BD2137-0890-1EEA-A6C2-BB55C19987FB","20150805","","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","EUR","7636.24 ","6417.00 ","1219.24 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6B87FB","02BD2137-0890-1EEA-A6C2-BB55C19A07FB","20150806","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150806","","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","EUR","11689.24 ","9822.89 ","1866.35 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6BA7FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150807","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150807","","02BD2137-0890-1EEA-A6C2-BB55C1A027FB","EUR","4983.37 ","4187.70 ","795.67 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6BC7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150808","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150808","","02BD2137-0890-1EEA-A6C2-BB55C1A067FB","EUR","724.71 ","609.00 ","115.71 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6BE7FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150809","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150809","","02BD2137-0890-1EEA-A6C2-BB55C1A047FB","EUR","1872.82 ","1573.80 ","299.02 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6C07FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150810","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150810","","02BD2137-0890-1EEA-A6C2-BB55C1A047FB","EUR","1240.46 ","1042.40 ","198.06 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6C27FB","02BD2137-0890-1EEA-A6C2-BB55C19907FB","20150811","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150811","","02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB","EUR","12794.88 ","10752.00 ","2042.88 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6C47FB","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150812","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150812","","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","EUR","1294.71 ","1087.99 ","206.72 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6C67FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150813","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150813","","02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB","EUR","2645.37 ","2223.00 ","422.37 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6C87FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150814","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150814","","02BD2137-0890-1EEA-A6C2-BB55C1A107FB","EUR","16526.72 ","13888.00 ","2638.72 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6CA7FB","02BD2137-0890-1EEA-A6C2-BB55C19967FB","20150815","02BD2137-0890-1EEA-A6C2-BB55C19A27FB","20150815","","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","EUR","4157.82 ","3493.96 ","663.86 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6CC7FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150816","02BD2137-0890-1EEA-A6C2-BB55C19827FB","20150816","","02BD2137-0890-1EEA-A6C2-BB55C1A027FB","EUR","2751.29 ","2312.00 ","439.29 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6CE7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150817","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150817","","02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB","EUR","1423.24 ","1196.00 ","227.24 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6D07FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150818","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150818","","02BD2137-0890-1EEA-A6C2-BB55C1A067FB","EUR","1006.74 ","846.00 ","160.74 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6D27FB","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150819","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150819","","02BD2137-0890-1EEA-A6C2-BB55C1A047FB","EUR","2354.54 ","1978.60 ","375.94 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6D47FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150820","02BD2137-0890-1EEA-A6C2-BB55C19947FB","20150820","","02BD2137-0890-1EEA-A6C2-BB55C1A047FB","EUR","1318.76 ","1108.20 ","210.56 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6D67FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150821","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150821","","02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB","EUR","16148.30 ","13570.00 ","2578.30 ","R","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6D87FB","02BD2137-0890-1EEA-A6C2-BB55C19B27FB","20150822","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150822","","02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB","EUR","959.14 ","806.00 ","153.14 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6DA7FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150823","02BD2137-0890-1EEA-A6C2-BB55C19B47FB","20150823","","02BD2137-0890-1EEA-A6C2-BB55C1A067FB","EUR","132.09 ","111.00 ","21.09 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6DC7FB","02BD2137-0890-1EEA-A6C2-BB55C19B07FB","20150824","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150824","","02BD2137-0890-1EEA-A6C2-BB55C1A027FB","EUR","1909.36 ","1604.50 ","304.86 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6DE7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150825","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150825","","02BD2137-0890-1EEA-A6C2-BB55C1A107FB","EUR","12623.52 ","10608.00 ","2015.52 ","C","A","S","I","D"
"100","02BD2137-0890-1EEA-A6C2-BB606A6E07FB","02BD2137-0890-1EEA-A6C2-BB55C199A7FB","20150826","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150826","","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","EUR","9517.53 ","7997.91 ","1519.62 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6E27FB","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20150827","02BD2137-0890-1EEA-A6C2-BB55C19807FB","20150827","","02BD2137-0890-1EEA-A6C2-BB55C1A027FB","EUR","744.71 ","625.80 ","118.91 ","N","I","I","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6E47FB","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150828","02BD2137-0890-1EEA-A6C2-BB55C19B67FB","20150828","","02BD2137-0890-1EEA-A6C2-BB55C1A047FB","EUR","957.47 ","804.60 ","152.87 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6E67FB","02BD2137-0890-1EEA-A6C2-BB55C19927FB","20150829","02BD2137-0890-1EEA-A6C2-BB55C199E7FB","20150829","","02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB","EUR","7325.64 ","6156.00 ","1169.64 ","P","A","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6E87FB","02BD2137-0890-1EEA-A6C2-BB55C19A67FB","20150830","02BD2137-0890-1EEA-A6C2-BB55C19A87FB","20150830","","02BD2137-0890-1EEA-A6C2-BB55C1A067FB","EUR","949.62 ","798.00 ","151.62 ","X","R","X","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6EA7FB","02BD2137-0890-1EEA-A6C2-BB55C197A7FB","20150831","02BD2137-0890-1EEA-A6C2-BB55C19AA7FB","20150831","","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","EUR","11689.25 ","9822.89 ","1866.36 ","P","I","S","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6EC7FB","02BD2137-0890-1EEA-A6C2-BB55C19847FB","20150901","02BD2137-0890-1EEA-A6C2-BB55C19887FB","20150901","","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","EUR","11689.24 ","9822.89 ","1866.35 ","P","I","C","I","I"
"100","02BD2137-0890-1EEA-A6C2-BB606A6EE7FB","02BD2137-0890-1EEA-A6C2-BB55C198A7FB","20150902","02BD2137-0890-1EEA-A6C2-BB55C198E7FB","20150902","","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","EUR","7438.62 ","6250.93 ","1187.69 ","C","A","S","I","D"
